Data;Cena;Akcyza;Oplata_paliwowa
10/12/2016;2 386,00;232;0
09/12/2016;2 385,00;232;0
08/12/2016;2 398,00;232;0
07/12/2016;2 412,00;232;0
06/12/2016;2 433,00;232;0
03/12/2016;2 420,00;232;0
02/12/2016;2 398,00;232;0
01/12/2016;2 297,00;232;0
30/11/2016;2 264,00;232;0
29/11/2016;2 273,00;232;0
26/11/2016;2 279,00;232;0
25/11/2016;2 295,00;232;0
24/11/2016;2 286,00;232;0
23/11/2016;2 287,00;232;0
22/11/2016;2 294,00;232;0
19/11/2016;2 230,00;232;0
18/11/2016;2 198,00;232;0
17/11/2016;2 193,00;232;0
16/11/2016;2 141,00;232;0
15/11/2016;2 111,00;232;0
11/11/2016;2 123,00;232;0
10/11/2016;2 096,00;232;0
09/11/2016;2 094,00;232;0
08/11/2016;2 098,00;232;0
05/11/2016;2 116,00;232;0
04/11/2016;2 154,00;232;0
03/11/2016;2 192,00;232;0
01/11/2016;2 241,00;232;0
29/10/2016;2 262,00;232;0
28/10/2016;2 271,00;232;0
27/10/2016;2 263,00;232;0
26/10/2016;2 268,00;232;0
25/10/2016;2 273,00;232;0
22/10/2016;2 277,00;232;0
21/10/2016;2 261,00;232;0
20/10/2016;2 279,00;232;0
19/10/2016;2 230,00;232;0
18/10/2016;2 230,00;232;0
15/10/2016;2 232,00;232;0
14/10/2016;2 246,00;232;0
13/10/2016;2 232,00;232;0
12/10/2016;2 236,00;232;0
11/10/2016;2 240,00;232;0
08/10/2016;2 221,00;232;0
07/10/2016;2 222,00;232;0
06/10/2016;2 205,00;232;0
05/10/2016;2 189,00;232;0
04/10/2016;2 156,00;232;0
01/10/2016;2 163,00;232;0
30/09/2016;2 149,00;232;0
29/09/2016;2 069,00;232;0
28/09/2016;2 073,00;232;0
27/09/2016;2 087,00;232;0
24/09/2016;2 086,00;232;0
23/09/2016;2 082,00;232;0
22/09/2016;2 076,00;232;0
21/09/2016;2 064,00;232;0
20/09/2016;2 076,00;232;0
17/09/2016;2 068,00;232;0
16/09/2016;2 077,00;232;0
15/09/2016;2 087,00;232;0
14/09/2016;2 096,00;232;0
13/09/2016;2 101,00;232;0
10/09/2016;2 103,00;232;0
09/09/2016;2 108,00;232;0
08/09/2016;2 073,00;232;0
07/09/2016;2 074,00;232;0
06/09/2016;2 084,00;232;0
03/09/2016;2 093,00;232;0
02/09/2016;2 083,00;232;0
01/09/2016;2 096,00;232;0
31/08/2016;2 109,00;232;0
28/08/2016;2 110,00;232;0
27/08/2016;2 111,00;232;0
26/08/2016;2 101,00;232;0
25/08/2016;2 098,00;232;0
24/08/2016;2 107,00;232;0
23/08/2016;2 100,00;232;0
20/08/2016;2 104,00;232;0
19/08/2016;2 102,00;232;0
18/08/2016;2 071,00;232;0
17/08/2016;2 052,00;232;0
13/08/2016;2 003,00;232;0
12/08/2016;1 981,00;232;0
11/08/2016;1 934,00;232;0
10/08/2016;1 948,00;232;0
09/08/2016;1 888,00;232;0
06/08/2016;1 869,00;232;0
05/08/2016;1 871,00;232;0
04/08/2016;1 879,00;232;0
03/08/2016;1 899,00;232;0
02/08/2016;1 924,00;232;0
30/07/2016;1 951,00;232;0
29/07/2016;1 969,00;232;0
28/07/2016;1 994,00;232;0
27/07/2016;2 013,00;232;0
26/07/2016;2 024,00;232;0
23/07/2016;2 032,00;232;0
22/07/2016;2 042,00;232;0
21/07/2016;2 040,00;232;0
20/07/2016;2 032,00;232;0
19/07/2016;2 043,00;232;0
16/07/2016;2 050,00;232;0
15/07/2016;2 052,00;232;0
14/07/2016;2 063,00;232;0
13/07/2016;2 081,00;232;0
12/07/2016;2 082,00;232;0
09/07/2016;2 101,00;232;0
08/07/2016;2 114,00;232;0
07/07/2016;2 130,00;232;0
06/07/2016;2 146,00;232;0
05/07/2016;2 151,00;232;0
02/07/2016;2 148,00;232;0
01/07/2016;2 158,00;232;0
30/06/2016;2 151,00;232;0
29/06/2016;2 140,00;232;0
28/06/2016;2 144,00;232;0
25/06/2016;2 151,00;232;0
24/06/2016;2 141,00;232;0
23/06/2016;2 135,00;232;0
22/06/2016;2 136,00;232;0
21/06/2016;2 144,00;232;0
18/06/2016;2 144,00;232;0
17/06/2016;2 148,00;232;0
16/06/2016;2 160,00;232;0
15/06/2016;2 164,00;232;0
14/06/2016;2 164,00;232;0
11/06/2016;2 156,00;232;0
10/06/2016;2 161,00;232;0
09/06/2016;2 165,00;232;0
08/06/2016;2 163,00;232;0
07/06/2016;2 171,00;232;0
04/06/2016;2 178,00;232;0
03/06/2016;2 182,00;232;0
02/06/2016;2 188,00;232;0
01/06/2016;2 196,00;232;0
28/05/2016;2 191,00;232;0
26/05/2016;2 174,00;232;0
25/05/2016;2 166,00;232;0
24/05/2016;2 144,00;232;0
21/05/2016;2 126,00;232;0
20/05/2016;2 106,00;232;0
19/05/2016;2 089,00;232;0
18/05/2016;2 067,00;232;0
17/05/2016;2 043,00;232;0
14/05/2016;2 011,00;232;0
13/05/2016;1 997,00;232;0
12/05/2016;1 985,00;232;0
11/05/2016;1 967,00;232;0
10/05/2016;1 963,00;232;0
07/05/2016;1 997,00;232;0
06/05/2016;1 986,00;232;0
05/05/2016;1 974,00;232;0
30/04/2016;2 016,00;232;0
29/04/2016;2 018,00;232;0
28/04/2016;1 975,00;232;0
27/04/2016;1 954,00;232;0
26/04/2016;1 943,00;232;0
23/04/2016;1 916,00;232;0
22/04/2016;1 905,00;232;0
21/04/2016;1 900,00;232;0
20/04/2016;1 865,00;232;0
19/04/2016;1 856,00;232;0
16/04/2016;1 842,00;232;0
15/04/2016;1 830,00;232;0
14/04/2016;1 788,00;232;0
13/04/2016;1 757,00;232;0
12/04/2016;1 719,00;232;0
09/04/2016;1 697,00;232;0
08/04/2016;1 681,00;232;0
07/04/2016;1 702,00;232;0
06/04/2016;1 714,00;232;0
05/04/2016;1 732,00;232;0
02/04/2016;1 756,00;232;0
01/04/2016;1 780,00;232;0
31/03/2016;1 794,00;232;0
30/03/2016;1 810,00;232;0
25/03/2016;1 831,00;232;0
24/03/2016;1 839,00;232;0
23/03/2016;1 843,00;232;0
22/03/2016;1 829,00;232;0
19/03/2016;1 822,00;232;0
18/03/2016;1 822,00;232;0
17/03/2016;1 833,00;232;0
16/03/2016;1 833,00;232;0
15/03/2016;1 833,00;232;0
12/03/2016;1 848,00;232;0
11/03/2016;1 867,00;232;0
10/03/2016;1 870,00;232;0
09/03/2016;1 842,00;232;0
08/03/2016;1 816,00;232;0
05/03/2016;1 793,00;232;0
04/03/2016;1 780,00;232;0
03/03/2016;1 774,00;232;0
02/03/2016;1 761,00;232;0
01/03/2016;1 739,00;232;0
27/02/2016;1 711,00;232;0
26/02/2016;1 689,00;232;0
25/02/2016;1 696,00;232;0
24/02/2016;1 697,00;232;0
23/02/2016;1 715,00;232;0
20/02/2016;1 721,00;232;0
19/02/2016;1 717,00;232;0
18/02/2016;1 705,00;232;0
17/02/2016;1 690,00;232;0
16/02/2016;1 665,00;232;0
13/02/2016;1 647,00;232;0
12/02/2016;1 656,00;232;0
11/02/2016;1 682,00;232;0
10/02/2016;1 705,00;232;0
09/02/2016;1 717,00;232;0
06/02/2016;1 721,00;232;0
05/02/2016;1 729,00;232;0
04/02/2016;1 729,00;232;0
03/02/2016;1 732,00;232;0
02/02/2016;1 745,00;232;0
30/01/2016;1 753,00;232;0
29/01/2016;1 753,00;232;0
28/01/2016;1 694,00;232;0
27/01/2016;1 671,00;232;0
26/01/2016;1 654,00;232;0
23/01/2016;1 661,00;232;0
22/01/2016;1 595,00;232;0
21/01/2016;1 606,00;232;0
20/01/2016;1 628,00;232;0
19/01/2016;1 639,00;232;0
16/01/2016;1 649,00;232;0
15/01/2016;1 662,00;232;0
14/01/2016;1 688,00;232;0
13/01/2016;1 713,00;232;0
12/01/2016;1 725,00;232;0
09/01/2016;1 743,00;232;0
08/01/2016;1 775,00;232;0
06/01/2016;1 755,00;232;0
05/01/2016;1 738,00;232;0
01/01/2016;1 718,00;232;0
31/12/2015;1 727,00;232;0
30/12/2015;1 727,00;232;0
25/12/2015;1 716,00;232;0
24/12/2015;1 708,00;232;0
23/12/2015;1 718,00;232;0
22/12/2015;1 726,00;232;0
19/12/2015;1 736,00;232;0
18/12/2015;1 735,00;232;0
17/12/2015;1 729,00;232;0
16/12/2015;1 736,00;232;0
15/12/2015;1 761,00;232;0
12/12/2015;1 814,00;232;0
11/12/2015;1 863,00;232;0
10/12/2015;1 892,00;232;0
09/12/2015;1 923,00;232;0
08/12/2015;1 956,00;232;0
05/12/2015;1 983,00;232;0
04/12/2015;2 001,00;232;0
03/12/2015;2 026,00;232;0
02/12/2015;2 054,00;232;0
01/12/2015;2 073,00;232;0
28/11/2015;2 080,00;232;0
27/11/2015;2 090,00;232;0
26/11/2015;2 094,00;232;0
25/11/2015;2 081,00;232;0
24/11/2015;2 066,00;232;0
21/11/2015;2 052,00;232;0
20/11/2015;2 048,00;232;0
19/11/2015;2 035,00;232;0
18/11/2015;2 035,00;232;0
17/11/2015;2 045,00;232;0
14/11/2015;2 075,00;232;0
13/11/2015;2 112,00;232;0
11/11/2015;2 140,00;232;0
10/11/2015;2 132,00;232;0
07/11/2015;2 130,00;232;0
06/11/2015;2 141,00;232;0
05/11/2015;2 139,00;232;0
04/11/2015;2 135,00;232;0
03/11/2015;2 128,00;232;0
31/10/2015;2 128,00;232;0
30/10/2015;2 100,00;232;0
29/10/2015;2 082,00;232;0
28/10/2015;2 064,00;232;0
27/10/2015;2 067,00;232;0
24/10/2015;2 054,00;232;0
23/10/2015;2 042,00;232;0
22/10/2015;2 039,00;232;0
21/10/2015;2 049,00;232;0
20/10/2015;2 051,00;232;0
17/10/2015;2 055,00;232;0
16/10/2015;2 055,00;232;0
15/10/2015;2 087,00;232;0
14/10/2015;2 124,00;232;0
13/10/2015;2 145,00;232;0
10/10/2015;2 166,00;232;0
09/10/2015;2 178,00;232;0
08/10/2015;2 172,00;232;0
07/10/2015;2 144,00;232;0
06/10/2015;2 123,00;232;0
03/10/2015;2 112,00;232;0
02/10/2015;2 122,00;232;0
01/10/2015;2 095,00;232;0
30/09/2015;2 097,00;232;0
29/09/2015;2 093,00;232;0
26/09/2015;2 108,00;232;0
25/09/2015;2 096,00;232;0
24/09/2015;2 085,00;232;0
23/09/2015;2 056,00;232;0
22/09/2015;2 056,00;232;0
19/09/2015;2 071,00;232;0
18/09/2015;2 073,00;232;0
17/09/2015;2 070,00;232;0
16/09/2015;2 066,00;232;0
15/09/2015;2 095,00;232;0
12/09/2015;2 119,00;232;0
11/09/2015;2 141,00;232;0
10/09/2015;2 142,00;232;0
09/09/2015;2 161,00;232;0
08/09/2015;2 173,00;232;0
05/09/2015;2 168,00;232;0
04/09/2015;2 155,00;232;0
03/09/2015;2 129,00;232;0
02/09/2015;2 099,00;232;0
29/08/2015;2 030,00;232;0
28/08/2015;1 967,00;232;0
27/08/2015;1 939,00;232;0
26/08/2015;1 964,00;232;0
25/08/2015;2 011,00;232;0
22/08/2015;2 059,00;232;0
21/08/2015;2 094,00;232;0
20/08/2015;2 109,00;232;0
19/08/2015;2 119,00;232;0
18/08/2015;2 126,00;232;0
15/08/2015;2 130,00;232;0
14/08/2015;2 133,00;232;0
13/08/2015;2 149,00;232;0
12/08/2015;2 146,00;232;0
11/08/2015;2 146,00;232;0
08/08/2015;2 138,00;232;0
07/08/2015;2 138,00;232;0
06/08/2015;2 135,00;232;0
05/08/2015;2 143,00;232;0
04/08/2015;2 163,00;232;0
01/08/2015;2 183,00;232;0
31/07/2015;2 183,00;232;0
30/07/2015;2 176,00;232;0
29/07/2015;2 184,00;232;0
28/07/2015;2 203,00;232;0
25/07/2015;2 231,00;232;0
24/07/2015;2 246,00;232;0
23/07/2015;2 251,00;232;0
22/07/2015;2 247,00;232;0
21/07/2015;2 253,00;232;0
18/07/2015;2 260,00;232;0
17/07/2015;2 280,00;232;0
16/07/2015;2 295,00;232;0
15/07/2015;2 312,00;232;0
14/07/2015;2 333,00;232;0
11/07/2015;2 335,00;232;0
10/07/2015;2 330,00;232;0
09/07/2015;2 326,00;232;0
08/07/2015;2 350,00;232;0
07/07/2015;2 401,00;232;0
04/07/2015;2 433,00;232;0
03/07/2015;2 450,00;232;0
02/07/2015;2 436,00;232;0
01/07/2015;2 427,00;232;0
30/06/2015;2 413,00;232;0
27/06/2015;2 418,00;232;0
26/06/2015;2 426,00;232;0
25/06/2015;2 421,00;232;0
24/06/2015;2 406,00;232;0
23/06/2015;2 402,00;232;0
20/06/2015;2 420,00;232;0
19/06/2015;2 427,00;232;0
18/06/2015;2 423,00;232;0
17/06/2015;2 426,00;232;0
16/06/2015;2 435,00;232;0
13/06/2015;2 452,00;232;0
12/06/2015;2 452,00;232;0
11/06/2015;2 445,00;232;0
10/06/2015;2 421,00;232;0
09/06/2015;2 401,00;232;0
06/06/2015;2 407,00;232;0
04/06/2015;2 490,00;232;0
03/06/2015;2 509,00;232;0
02/06/2015;2 484,00;232;0
30/05/2015;2 470,00;232;0
29/05/2015;2 466,00;232;0
28/05/2015;2 477,00;232;0
27/05/2015;2 516,00;232;0
23/05/2015;2 498,00;232;0
22/05/2015;2 495,00;232;0
21/05/2015;2 474,00;232;0
20/05/2015;2 496,00;232;0
19/05/2015;2 515,00;232;0
16/05/2015;2 536,00;232;0
15/05/2015;2 546,00;232;0
14/05/2015;2 534,00;232;0
13/05/2015;2 511,00;232;0
12/05/2015;2 496,00;232;0
09/05/2015;2 521,00;232;0
08/05/2015;2 548,00;232;0
07/05/2015;2 546,00;232;0
06/05/2015;2 519,00;232;0
01/05/2015;2 484,00;232;0
30/04/2015;2 493,00;232;0
29/04/2015;2 495,00;232;0
28/04/2015;2 506,00;232;0
25/04/2015;2 491,00;232;0
24/04/2015;2 480,00;232;0
23/04/2015;2 466,00;232;0
22/04/2015;2 473,00;232;0
21/04/2015;2 485,00;232;0
18/04/2015;2 480,00;232;0
17/04/2015;2 460,00;232;0
16/04/2015;2 436,00;232;0
15/04/2015;2 413,00;232;0
14/04/2015;2 382,00;232;0
11/04/2015;2 351,00;232;0
10/04/2015;2 344,00;232;0
09/04/2015;2 334,00;232;0
08/04/2015;2 349,00;232;0
03/04/2015;2 347,00;232;0
02/04/2015;2 356,00;232;0
01/04/2015;2 367,00;232;0
31/03/2015;2 368,00;232;0
28/03/2015;2 362,00;232;0
27/03/2015;2 332,00;232;0
26/03/2015;2 330,00;232;0
25/03/2015;2 350,00;232;0
24/03/2015;2 366,00;232;0
21/03/2015;2 371,00;232;0
20/03/2015;2 358,00;232;0
19/03/2015;2 360,00;232;0
18/03/2015;2 401,00;232;0
17/03/2015;2 418,00;232;0
14/03/2015;2 441,00;232;0
13/03/2015;2 455,00;232;0
12/03/2015;2 466,00;232;0
11/03/2015;2 463,00;232;0
10/03/2015;2 475,00;232;0
07/03/2015;2 475,00;232;0
06/03/2015;2 478,00;232;0
05/03/2015;2 469,00;232;0
04/03/2015;2 477,00;232;0
03/03/2015;2 470,00;232;0
28/02/2015;2 468,00;232;0
27/02/2015;2 463,00;232;0
26/02/2015;2 459,00;232;0
25/02/2015;2 480,00;232;0
24/02/2015;2 483,00;232;0
21/02/2015;2 488,00;232;0
20/02/2015;2 449,00;232;0
19/02/2015;2 489,00;232;0
18/02/2015;2 472,00;232;0
17/02/2015;2 509,00;232;0
14/02/2015;2 500,00;232;0
13/02/2015;2 455,00;232;0
12/02/2015;2 431,00;232;0
11/02/2015;2 436,00;232;0
10/02/2015;2 448,00;232;0
07/02/2015;2 380,00;232;0
06/02/2015;2 365,00;232;0
05/02/2015;2 368,00;232;0
04/02/2015;2 382,00;232;0
03/02/2015;2 303,00;232;0
31/01/2015;2 208,00;232;0
30/01/2015;2 213,00;232;0
29/01/2015;2 214,00;232;0
28/01/2015;2 215,00;232;0
27/01/2015;2 219,00;232;0
24/01/2015;2 226,00;232;0
23/01/2015;2 195,00;232;0
22/01/2015;2 199,00;232;0
21/01/2015;2 206,00;232;0
20/01/2015;2 195,00;232;0
17/01/2015;2 198,00;232;0
16/01/2015;2 168,00;232;0
15/01/2015;2 150,00;232;0
14/01/2015;2 165,00;232;0
13/01/2015;2 190,00;232;0
10/01/2015;2 205,00;232;0
09/01/2015;2 227,00;232;0
08/01/2015;2 216,00;232;0
06/01/2015;2 270,00;232;0
03/01/2015;2 295,00;232;0
01/01/2015;2 311,00;232;0
31/12/2014;2 290,00;232;0
30/12/2014;2 286,00;232;0
24/12/2014;2 298,00;232;0
23/12/2014;2 280,00;232;0
20/12/2014;2 285,00;232;0
19/12/2014;2 258,00;232;0
18/12/2014;2 259,00;232;0
17/12/2014;2 273,00;232;0
16/12/2014;2 305,00;232;0
13/12/2014;2 334,00;232;0
12/12/2014;2 362,00;232;0
11/12/2014;2 387,00;232;0
10/12/2014;2 417,00;232;0
09/12/2014;2 436,00;232;0
06/12/2014;2 454,00;232;0
05/12/2014;2 477,00;232;0
04/12/2014;2 486,00;232;0
03/12/2014;2 516,00;232;0
02/12/2014;2 536,00;232;0
29/11/2014;2 576,00;232;0
28/11/2014;2 606,00;232;0
27/11/2014;2 641,00;232;0
26/11/2014;2 651,00;232;0
25/11/2014;2 671,00;232;0
22/11/2014;2 662,00;232;0
21/11/2014;2 638,00;232;0
20/11/2014;2 647,00;232;0
19/11/2014;2 668,00;232;0
18/11/2014;2 684,00;232;0
15/11/2014;2 684,00;232;0
14/11/2014;2 710,00;232;0
13/11/2014;2 740,00;232;0
08/11/2014;2 744,00;232;0
07/11/2014;2 725,00;232;0
06/11/2014;2 740,00;232;0
05/11/2014;2 747,00;232;0
04/11/2014;2 760,00;232;0
01/11/2014;2 748,00;232;0
31/10/2014;2 752,00;232;0
30/10/2014;2 736,00;232;0
29/10/2014;2 726,00;232;0
28/10/2014;2 707,00;232;0
25/10/2014;2 707,00;232;0
24/10/2014;2 705,00;232;0
23/10/2014;2 687,00;232;0
22/10/2014;2 672,00;232;0
21/10/2014;2 657,00;232;0
19/10/2014;2 657,00;232;0
18/10/2014;2 657,00;232;0
17/10/2014;2 665,00;232;0
16/10/2014;2 702,00;232;0
15/10/2014;2 726,00;232;0
14/10/2014;2 740,00;232;0
11/10/2014;2 742,00;232;0
10/10/2014;2 740,00;232;0
09/10/2014;2 768,00;232;0
08/10/2014;2 793,00;232;0
07/10/2014;2 801,00;232;0
04/10/2014;2 788,00;232;0
03/10/2014;2 842,00;232;0
02/10/2014;2 867,00;232;0
01/10/2014;2 848,00;232;0
30/09/2014;2 853,00;232;0
27/09/2014;2 828,00;232;0
26/09/2014;2 828,00;232;0
25/09/2014;2 817,00;232;0
24/09/2014;2 830,00;232;0
23/09/2014;2 844,00;232;0
20/09/2014;2 857,00;232;0
19/09/2014;2 868,00;232;0
18/09/2014;2 877,00;232;0
17/09/2014;2 880,00;232;0
16/09/2014;2 880,00;232;0
13/09/2014;2 884,00;232;0
12/09/2014;2 903,00;232;0
11/09/2014;2 912,00;232;0
10/09/2014;2 927,00;232;0
09/09/2014;2 913,00;232;0
06/09/2014;2 927,00;232;0
05/09/2014;2 927,00;232;0
04/09/2014;2 918,00;232;0
03/09/2014;2 915,00;232;0
02/09/2014;2 920,00;232;0
30/08/2014;2 899,00;232;0
29/08/2014;2 889,00;232;0
28/08/2014;2 880,00;232;0
27/08/2014;2 868,00;232;0
26/08/2014;2 856,00;232;0
23/08/2014;2 856,00;232;0
22/08/2014;2 854,00;232;0
21/08/2014;2 847,00;232;0
20/08/2014;2 840,00;232;0
19/08/2014;2 836,00;232;0
16/08/2014;2 861,00;232;0
15/08/2014;2 861,00;232;0
14/08/2014;2 894,00;232;0
13/08/2014;2 897,00;232;0
12/08/2014;2 904,00;232;0
09/08/2014;2 897,00;232;0
08/08/2014;2 890,00;232;0
07/08/2014;2 881,00;232;0
06/08/2014;2 859,00;232;0
05/08/2014;2 888,00;232;0
03/08/2014;2 911,00;232;0
02/08/2014;2 911,00;232;0
01/08/2014;2 909,00;232;0
31/07/2014;2 902,00;232;0
30/07/2014;2 893,00;232;0
29/07/2014;2 885,00;232;0
26/07/2014;2 877,00;232;0
25/07/2014;2 869,00;232;0
24/07/2014;2 864,00;232;0
23/07/2014;2 857,00;232;0
22/07/2014;2 847,00;232;0
19/07/2014;2 844,00;232;0
18/07/2014;2 838,00;232;0
17/07/2014;2 832,00;232;0
16/07/2014;2 821,00;232;0
15/07/2014;2 848,00;232;0
12/07/2014;2 854,00;232;0
11/07/2014;2 856,00;232;0
10/07/2014;2 850,00;232;0
09/07/2014;2 870,00;232;0
08/07/2014;2 897,00;232;0
05/07/2014;2 899,00;232;0
04/07/2014;2 896,00;232;0
03/07/2014;2 912,00;232;0
02/07/2014;2 935,00;232;0
01/07/2014;2 941,00;232;0
28/06/2014;2 952,00;232;0
27/06/2014;2 965,00;232;0
26/06/2014;2 975,00;232;0
25/06/2014;2 980,00;232;0
24/06/2014;2 984,00;232;0
21/06/2014;2 987,00;232;0
19/06/2014;2 974,00;232;0
18/06/2014;2 955,00;232;0
17/06/2014;2 934,00;232;0
14/06/2014;2 900,00;232;0
13/06/2014;2 887,00;232;0
12/06/2014;2 867,00;232;0
11/06/2014;2 836,00;232;0
10/06/2014;2 839,00;232;0
07/06/2014;2 839,00;232;0
06/06/2014;2 843,00;232;0
05/06/2014;2 853,00;232;0
04/06/2014;2 862,00;232;0
03/06/2014;2 873,00;232;0
31/05/2014;2 885,00;232;0
30/05/2014;2 916,00;232;0
29/05/2014;2 920,00;232;0
28/05/2014;2 939,00;232;0
24/05/2014;2 932,00;232;0
23/05/2014;2 934,00;232;0
22/05/2014;2 944,00;232;0
21/05/2014;2 936,00;232;0
20/05/2014;2 936,00;232;0
17/05/2014;2 928,00;232;0
16/05/2014;2 917,00;232;0
15/05/2014;2 901,00;232;0
14/05/2014;2 887,00;232;0
13/05/2014;2 880,00;232;0
10/05/2014;2 876,00;232;0
09/05/2014;2 864,00;232;0
08/05/2014;2 885,00;232;0
07/05/2014;2 880,00;232;0
06/05/2014;2 903,00;232;0
01/05/2014;2 913,00;232;0
30/04/2014;2 937,00;232;0
29/04/2014;2 932,00;232;0
26/04/2014;2 949,00;232;0
25/04/2014;2 941,00;232;0
24/04/2014;2 943,00;232;0
23/04/2014;2 951,00;232;0
18/04/2014;2 949,00;232;0
17/04/2014;2 955,00;232;0
16/04/2014;2 943,00;232;0
15/04/2014;2 926,00;232;0
12/04/2014;2 898,00;232;0
11/04/2014;2 899,00;232;0
10/04/2014;2 907,00;232;0
09/04/2014;2 885,00;232;0
08/04/2014;2 888,00;232;0
05/04/2014;2 894,00;232;0
04/04/2014;2 878,00;232;0
03/04/2014;2 888,00;232;0
02/04/2014;2 902,00;232;0
01/04/2014;2 907,00;232;0
29/03/2014;2 916,00;232;0
28/03/2014;2 909,00;232;0
27/03/2014;2 905,00;232;0
26/03/2014;2 912,00;232;0
25/03/2014;2 912,00;232;0
22/03/2014;2 915,00;232;0
21/03/2014;2 893,00;232;0
20/03/2014;2 893,00;232;0
19/03/2014;2 900,00;232;0
18/03/2014;2 908,00;232;0
15/03/2014;2 924,00;232;0
14/03/2014;2 916,00;232;0
13/03/2014;2 928,00;232;0
12/03/2014;2 940,00;232;0
11/03/2014;2 943,00;232;0
09/03/2014;2 963,00;232;0
08/03/2014;2 953,00;232;0
07/03/2014;2 963,00;232;0
06/03/2014;2 968,00;232;0
05/03/2014;2 963,00;232;0
04/03/2014;3 007,00;232;0
02/03/2014;2 954,00;232;0
01/03/2014;2 964,00;232;0
28/02/2014;2 976,00;232;0
27/02/2014;2 985,00;232;0
26/02/2014;2 992,00;232;0
25/02/2014;2 997,00;232;0
22/02/2014;3 001,00;232;0
21/02/2014;3 014,00;232;0
20/02/2014;3 005,00;232;0
19/02/2014;2 989,00;232;0
18/02/2014;2 975,00;232;0
15/02/2014;2 980,00;232;0
14/02/2014;2 985,00;232;0
13/02/2014;2 989,00;232;0
12/02/2014;2 989,00;232;0
11/02/2014;2 992,00;232;0
08/02/2014;2 995,00;232;0
07/02/2014;2 993,00;232;0
06/02/2014;3 003,00;232;0
05/02/2014;3 016,00;232;0
04/02/2014;3 028,00;232;0
01/02/2014;3 033,00;232;0
31/01/2014;3 037,00;232;0
30/01/2014;3 006,00;232;0
29/01/2014;2 984,00;232;0
28/01/2014;2 989,00;232;0
25/01/2014;2 993,00;232;0
24/01/2014;2 980,00;232;0
23/01/2014;2 978,00;232;0
22/01/2014;2 978,00;232;0
21/01/2014;2 953,00;232;0
18/01/2014;2 968,00;232;0
17/01/2014;2 943,00;232;0
16/01/2014;2 945,00;232;0
15/01/2014;2 942,00;232;0
14/01/2014;2 953,00;232;0
11/01/2014;2 960,00;232;0
10/01/2014;2 965,00;232;0
09/01/2014;2 973,00;232;0
08/01/2014;2 970,00;232;0
04/01/2014;2 985,00;232;0
03/01/2014;3 001,00;232;0
02/01/2014;3 011,00;232;0
01/01/2014;2 991,00;232;0
31/12/2013;3 000,00;232;0
28/12/2013;3 006,00;232;0
25/12/2013;3 006,00;232;0
24/12/2013;3 012,00;232;0
21/12/2013;3 012,00;232;0
20/12/2013;2 981,00;232;0
19/12/2013;2 957,00;232;0
18/12/2013;2 948,00;232;0
17/12/2013;2 961,00;232;0
14/12/2013;2 959,00;232;0
13/12/2013;2 976,00;232;0
12/12/2013;2 994,00;232;0
11/12/2013;3 012,00;232;0
10/12/2013;3 030,00;232;0
07/12/2013;3 041,00;232;0
06/12/2013;3 048,00;232;0
05/12/2013;3 053,00;232;0
04/12/2013;3 053,00;232;0
03/12/2013;3 043,00;232;0
30/11/2013;3 033,00;232;0
29/11/2013;3 034,00;232;0
28/11/2013;3 036,00;232;0
27/11/2013;3 042,00;232;0
26/11/2013;3 028,00;232;0
23/11/2013;3 035,00;232;0
22/11/2013;3 011,00;232;0
21/11/2013;2 963,00;232;0
20/11/2013;2 963,00;232;0
19/11/2013;2 966,00;232;0
16/11/2013;2 976,00;232;0
15/11/2013;2 953,00;232;0
14/11/2013;2 956,00;232;0
13/11/2013;2 956,00;232;0
09/11/2013;2 913,00;232;0
08/11/2013;2 923,00;232;0
07/11/2013;2 937,00;232;0
06/11/2013;2 944,00;232;0
05/11/2013;2 947,00;232;0
01/11/2013;2 966,00;232;0
31/10/2013;2 966,00;232;0
30/10/2013;2 951,00;232;0
29/10/2013;2 924,00;232;0
26/10/2013;2 932,00;232;0
25/10/2013;2 954,00;232;0
24/10/2013;2 969,00;232;0
23/10/2013;2 988,00;232;0
22/10/2013;2 996,00;232;0
19/10/2013;2 997,00;232;0
18/10/2013;3 004,00;232;0
17/10/2013;3 025,00;232;0
16/10/2013;3 017,00;232;0
15/10/2013;3 010,00;232;0
12/10/2013;3 015,00;232;0
11/10/2013;3 036,00;232;0
10/10/2013;2 995,00;232;0
09/10/2013;2 987,00;232;0
08/10/2013;2 970,00;232;0
06/10/2013;2 976,00;232;0
05/10/2013;2 976,00;232;0
04/10/2013;2 976,00;232;0
03/10/2013;2 984,00;232;0
02/10/2013;2 971,00;232;0
01/10/2013;2 981,00;232;0
28/09/2013;3 001,00;232;0
27/09/2013;2 969,00;232;0
26/09/2013;2 961,00;232;0
25/09/2013;2 967,00;232;0
24/09/2013;2 989,00;232;0
21/09/2013;3 000,00;232;0
20/09/2013;3 021,00;232;0
19/09/2013;3 047,00;232;0
18/09/2013;3 071,00;232;0
17/09/2013;3 068,00;232;0
14/09/2013;3 083,00;232;0
13/09/2013;3 083,00;232;0
12/09/2013;3 111,00;232;0
11/09/2013;3 161,00;232;0
10/09/2013;3 177,00;232;0
08/09/2013;3 187,00;232;0
07/09/2013;3 209,00;232;0
06/09/2013;3 151,00;232;0
05/09/2013;3 158,00;232;0
04/09/2013;3 163,00;232;0
03/09/2013;3 163,00;232;0
