Data;Cena;Akcyza;Oplata_paliwowa
30/03/2012;4 709,00;1 565,00;99,19
29/03/2012;4 694,00;1 565,00;99,19
28/03/2012;4 689,00;1 565,00;99,19
27/03/2012;4 677,00;1 565,00;99,19
24/03/2012;4 659,00;1 565,00;99,19
23/03/2012;4 649,00;1 565,00;99,19
22/03/2012;4 640,00;1 565,00;99,19
21/03/2012;4 635,00;1 565,00;99,19
20/03/2012;4 650,00;1 565,00;99,19
17/03/2012;4 650,00;1 565,00;99,19
16/03/2012;4 638,00;1 565,00;99,19
15/03/2012;4 626,00;1 565,00;99,19
14/03/2012;4 603,00;1 565,00;99,19
13/03/2012;4 581,00;1 565,00;99,19
10/03/2012;4 563,00;1 565,00;99,19
09/03/2012;4 545,00;1 565,00;99,19
08/03/2012;4 530,00;1 565,00;99,19
07/03/2012;4 507,00;1 565,00;99,19
06/03/2012;4 496,00;1 565,00;99,19
03/03/2012;4 491,00;1 565,00;99,19
02/03/2012;4 482,00;1 565,00;99,19
01/03/2012;4 469,00;1 565,00;99,19
29/02/2012;4 496,00;1 565,00;99,19
28/02/2012;4 518,00;1 565,00;99,19
25/02/2012;4 503,00;1 565,00;99,19
24/02/2012;4 503,00;1 565,00;99,19
23/02/2012;4 496,00;1 565,00;99,19
22/02/2012;4 485,00;1 565,00;99,19
21/02/2012;4 475,00;1 565,00;99,19
18/02/2012;4 475,00;1 565,00;99,19
17/02/2012;4 473,00;1 565,00;99,19
16/02/2012;4 438,00;1 565,00;99,19
15/02/2012;4 427,00;1 565,00;99,19
14/02/2012;4 419,00;1 565,00;99,19
11/02/2012;4 393,00;1 565,00;99,19
10/02/2012;4 384,00;1 565,00;99,19
09/02/2012;4 373,00;1 565,00;99,19
08/02/2012;4 378,00;1 565,00;99,19
07/02/2012;4 364,00;1 565,00;99,19
04/02/2012;4 355,00;1 565,00;99,19
03/02/2012;4 355,00;1 565,00;99,19
02/02/2012;4 373,00;1 565,00;99,19
01/02/2012;4 373,00;1 565,00;99,19
31/01/2012;4 383,00;1 565,00;99,19
28/01/2012;4 375,00;1 565,00;99,19
27/01/2012;4 367,00;1 565,00;99,19
26/01/2012;4 375,00;1 565,00;99,19
25/01/2012;4 365,00;1 565,00;99,19
24/01/2012;4 389,00;1 565,00;99,19
21/01/2012;4 414,00;1 565,00;99,19
20/01/2012;4 433,00;1 565,00;99,19
19/01/2012;4 446,00;1 565,00;99,19
18/01/2012;4 446,00;1 565,00;99,19
17/01/2012;4 446,00;1 565,00;99,19
15/01/2012;4 442,00;1 565,00;99,19
14/01/2012;4 468,00;1 565,00;99,19
13/01/2012;4 488,00;1 565,00;99,19
12/01/2012;4 465,00;1 565,00;99,19
11/01/2012;4 505,00;1 565,00;99,19
10/01/2012;4 532,00;1 565,00;99,19
06/01/2012;4 469,00;1 565,00;99,19
05/01/2012;4 400,00;1 565,00;99,19
04/01/2012;4 387,00;1 565,00;99,19
03/01/2012;4 357,00;1 565,00;99,19
02/01/2012;4 344,00;1 565,00;99,19
01/01/2012;4 344,00;1 565,00;99,19
31/12/2011;4 344,00;1 565,00;95,19
30/12/2011;4 304,00;1 565,00;95,19
29/12/2011;4 289,00;1 565,00;95,19
24/12/2011;4 301,00;1 565,00;95,19
23/12/2011;4 272,00;1 565,00;95,19
22/12/2011;4 238,00;1 565,00;95,19
21/12/2011;4 248,00;1 565,00;95,19
20/12/2011;4 267,00;1 565,00;95,19
18/12/2011;4 273,00;1 565,00;95,19
17/12/2011;4 273,00;1 565,00;95,19
16/12/2011;4 273,00;1 565,00;95,19
15/12/2011;4 296,00;1 565,00;95,19
14/12/2011;4 274,00;1 565,00;95,19
13/12/2011;4 227,00;1 565,00;95,19
10/12/2011;4 221,00;1 565,00;95,19
09/12/2011;4 211,00;1 565,00;95,19
08/12/2011;4 224,00;1 565,00;95,19
07/12/2011;4 224,00;1 565,00;95,19
06/12/2011;4 214,00;1 565,00;95,19
03/12/2011;4 214,00;1 565,00;95,19
02/12/2011;4 258,00;1 565,00;95,19
01/12/2011;4 247,00;1 565,00;95,19
30/11/2011;4 247,00;1 565,00;95,19
29/11/2011;4 227,00;1 565,00;95,19
26/11/2011;4 212,00;1 565,00;95,19
25/11/2011;4 222,00;1 565,00;95,19
24/11/2011;4 172,00;1 565,00;95,19
23/11/2011;4 172,00;1 565,00;95,19
22/11/2011;4 142,00;1 565,00;95,19
19/11/2011;4 148,00;1 565,00;95,19
18/11/2011;4 174,00;1 565,00;95,19
17/11/2011;4 192,00;1 565,00;95,19
16/11/2011;4 180,00;1 565,00;95,19
15/11/2011;4 195,00;1 565,00;95,19
11/11/2011;4 230,00;1 565,00;95,19
10/11/2011;4 218,00;1 565,00;95,19
09/11/2011;4 213,00;1 565,00;95,19
08/11/2011;4 203,00;1 565,00;95,19
05/11/2011;4 183,00;1 565,00;95,19
04/11/2011;4 183,00;1 565,00;95,19
03/11/2011;4 119,00;1 565,00;95,19
01/11/2011;4 119,00;1 565,00;95,19
29/10/2011;4 149,00;1 565,00;95,19
28/10/2011;4 177,00;1 565,00;95,19
27/10/2011;4 177,00;1 565,00;95,19
26/10/2011;4 183,00;1 565,00;95,19
25/10/2011;4 183,00;1 565,00;95,19
23/10/2011;4 177,00;1 565,00;95,19
22/10/2011;4 212,00;1 565,00;95,19
21/10/2011;4 185,00;1 565,00;95,19
20/10/2011;4 200,00;1 565,00;95,19
19/10/2011;4 212,00;1 565,00;95,19
18/10/2011;4 205,00;1 565,00;95,19
16/10/2011;4 205,00;1 565,00;95,19
15/10/2011;4 205,00;1 565,00;95,19
14/10/2011;4 205,00;1 565,00;95,19
13/10/2011;4 210,00;1 565,00;95,19
12/10/2011;4 210,00;1 565,00;95,19
11/10/2011;4 158,00;1 565,00;95,19
08/10/2011;4 130,00;1 565,00;95,19
07/10/2011;4 130,00;1 565,00;95,19
06/10/2011;4 130,00;1 565,00;95,19
05/10/2011;4 160,00;1 565,00;95,19
04/10/2011;4 172,00;1 565,00;95,19
02/10/2011;4 172,00;1 565,00;95,19
01/10/2011;4 195,00;1 565,00;95,19
30/09/2011;4 200,00;1 565,00;95,19
29/09/2011;4 200,00;1 565,00;95,19
28/09/2011;4 200,00;1 565,00;95,19
27/09/2011;4 200,00;1 565,00;95,19
24/09/2011;4 200,00;1 565,00;95,19
23/09/2011;4 190,00;1 565,00;95,19
22/09/2011;4 142,00;1 565,00;95,19
21/09/2011;4 142,00;1 565,00;95,19
20/09/2011;4 142,00;1 565,00;95,19
17/09/2011;4 142,00;1 565,00;95,19
16/09/2011;4 142,00;1 565,00;95,19
14/09/2011;4 142,00;1 565,00;95,19
13/09/2011;4 092,00;1 565,00;95,19
12/09/2011;4 080,00;1 565,00;95,19
10/09/2011;4 048,00;1 565,00;95,19
09/09/2011;4 048,00;1 565,00;95,19
08/09/2011;4 048,00;1 565,00;95,19
07/09/2011;4 048,00;1 565,00;95,19
06/09/2011;4 048,00;1 565,00;95,19
03/09/2011;4 048,00;1 565,00;95,19
02/09/2011;4 048,00;1 565,00;95,19
01/09/2011;4 105,00;1 565,00;95,19
31/08/2011;4 081,00;1 565,00;95,19
27/08/2011;4 071,00;1 565,00;95,19
26/08/2011;4 056,00;1 565,00;95,19
25/08/2011;4 045,00;1 565,00;95,19
24/08/2011;4 062,00;1 565,00;95,19
23/08/2011;4 067,00;1 565,00;95,19
20/08/2011;4 067,00;1 565,00;95,19
19/08/2011;4 057,00;1 565,00;95,19
18/08/2011;4 071,00;1 565,00;95,19
17/08/2011;4 051,00;1 565,00;95,19
13/08/2011;4 021,00;1 565,00;95,19
12/08/2011;3 997,00;1 565,00;95,19
11/08/2011;3 967,00;1 565,00;95,19
10/08/2011;4 017,00;1 565,00;95,19
09/08/2011;4 017,00;1 565,00;95,19
06/08/2011;4 038,00;1 565,00;95,19
05/08/2011;4 068,00;1 565,00;95,19
04/08/2011;4 120,00;1 565,00;95,19
03/08/2011;4 127,00;1 565,00;95,19
02/08/2011;4 117,00;1 565,00;95,19
30/07/2011;4 127,00;1 565,00;95,19
29/07/2011;4 122,00;1 565,00;95,19
28/07/2011;4 112,00;1 565,00;95,19
27/07/2011;4 117,00;1 565,00;95,19
26/07/2011;4 112,00;1 565,00;95,19
24/07/2011;4 132,00;1 565,00;95,19
23/07/2011;4 150,00;1 565,00;95,19
22/07/2011;4 165,00;1 565,00;95,19
21/07/2011;4 171,00;1 565,00;95,19
20/07/2011;4 184,00;1 565,00;95,19
19/07/2011;4 189,00;1 565,00;95,19
16/07/2011;4 182,00;1 565,00;95,19
15/07/2011;4 182,00;1 565,00;95,19
14/07/2011;4 182,00;1 565,00;95,19
13/07/2011;4 127,00;1 565,00;95,19
12/07/2011;4 088,00;1 565,00;95,19
09/07/2011;4 056,00;1 565,00;95,19
08/07/2011;4 006,00;1 565,00;95,19
07/07/2011;3 966,00;1 565,00;95,19
06/07/2011;3 948,00;1 565,00;95,19
05/07/2011;3 941,00;1 565,00;95,19
03/07/2011;3 944,00;1 565,00;95,19
02/07/2011;3 924,00;1 565,00;95,19
01/07/2011;3 924,00;1 565,00;95,19
30/06/2011;3 911,00;1 565,00;95,19
29/06/2011;3 883,00;1 565,00;95,19
28/06/2011;3 868,00;1 565,00;95,19
25/06/2011;3 876,00;1 565,00;95,19
23/06/2011;3 960,00;1 565,00;95,19
22/06/2011;3 954,00;1 565,00;95,19
21/06/2011;4 008,00;1 565,00;95,19
18/06/2011;4 021,00;1 565,00;95,19
17/06/2011;4 027,00;1 565,00;95,19
16/06/2011;4 027,00;1 565,00;95,19
15/06/2011;4 027,00;1 565,00;95,19
14/06/2011;4 022,00;1 565,00;95,19
11/06/2011;4 009,00;1 565,00;95,19
10/06/2011;3 997,00;1 565,00;95,19
09/06/2011;3 990,00;1 565,00;95,19
08/06/2011;3 990,00;1 565,00;95,19
07/06/2011;3 999,00;1 565,00;95,19
04/06/2011;4 030,00;1 565,00;95,19
03/06/2011;4 016,00;1 565,00;95,19
02/06/2011;4 104,00;1 565,00;95,19
01/06/2011;4 104,00;1 565,00;95,19
28/05/2011;4 110,00;1 565,00;95,19
27/05/2011;4 107,00;1 565,00;95,19
26/05/2011;4 073,00;1 565,00;95,19
25/05/2011;4 041,00;1 565,00;95,19
24/05/2011;4 006,00;1 565,00;95,19
21/05/2011;3 995,00;1 565,00;95,19
20/05/2011;4 015,00;1 565,00;95,19
19/05/2011;3 996,00;1 565,00;95,19
18/05/2011;4 053,00;1 565,00;95,19
17/05/2011;4 073,00;1 565,00;95,19
15/05/2011;4 100,00;1 565,00;95,19
14/05/2011;4 123,00;1 565,00;95,19
13/05/2011;4 132,00;1 565,00;95,19
12/05/2011;4 162,00;1 565,00;95,19
11/05/2011;4 162,00;1 565,00;95,19
10/05/2011;4 111,00;1 565,00;95,19
07/05/2011;4 097,00;1 565,00;95,19
06/05/2011;4 133,00;1 565,00;95,19
05/05/2011;4 133,00;1 565,00;95,19
01/05/2011;4 133,00;1 565,00;95,19
30/04/2011;4 133,00;1 565,00;95,19
29/04/2011;4 148,00;1 565,00;95,19
28/04/2011;4 138,00;1 565,00;95,19
27/04/2011;4 131,00;1 565,00;95,19
23/04/2011;4 139,00;1 565,00;95,19
22/04/2011;4 119,00;1 565,00;95,19
21/04/2011;4 102,00;1 565,00;95,19
20/04/2011;4 096,00;1 565,00;95,19
19/04/2011;4 102,00;1 565,00;95,19
16/04/2011;4 106,00;1 565,00;95,19
15/04/2011;4 106,00;1 565,00;95,19
14/04/2011;4 096,00;1 565,00;95,19
13/04/2011;4 096,00;1 565,00;95,19
12/04/2011;4 096,00;1 565,00;95,19
09/04/2011;4 088,00;1 565,00;95,19
08/04/2011;4 103,00;1 565,00;95,19
07/04/2011;4 120,00;1 565,00;95,19
06/04/2011;4 119,00;1 565,00;95,19
05/04/2011;4 104,00;1 565,00;95,19
02/04/2011;4 076,00;1 565,00;95,19
01/04/2011;4 046,00;1 565,00;95,19
31/03/2011;4 037,00;1 565,00;95,19
30/03/2011;4 032,00;1 565,00;95,19
29/03/2011;4 039,00;1 565,00;95,19
26/03/2011;4 029,00;1 565,00;95,19
25/03/2011;4 009,00;1 565,00;95,19
24/03/2011;3 984,00;1 565,00;95,19
23/03/2011;3 948,00;1 565,00;95,19
22/03/2011;3 934,00;1 565,00;95,19
19/03/2011;3 934,00;1 565,00;95,19
18/03/2011;3 905,00;1 565,00;95,19
17/03/2011;3 881,00;1 565,00;95,19
16/03/2011;3 915,00;1 565,00;95,19
15/03/2011;3 974,00;1 565,00;95,19
12/03/2011;3 998,00;1 565,00;95,19
11/03/2011;3 993,00;1 565,00;95,19
10/03/2011;3 983,00;1 565,00;95,19
09/03/2011;3 983,00;1 565,00;95,19
08/03/2011;4 004,00;1 565,00;95,19
06/03/2011;3 984,00;1 565,00;95,19
05/03/2011;4 010,00;1 565,00;95,19
04/03/2011;3 987,00;1 565,00;95,19
03/03/2011;3 955,00;1 565,00;95,19
02/03/2011;3 928,00;1 565,00;95,19
01/03/2011;3 919,00;1 565,00;95,19
26/02/2011;3 923,00;1 565,00;95,19
25/02/2011;3 907,00;1 565,00;95,19
24/02/2011;3 874,00;1 565,00;95,19
23/02/2011;3 840,00;1 565,00;95,19
22/02/2011;3 802,00;1 565,00;95,19
19/02/2011;3 791,00;1 565,00;95,19
18/02/2011;3 778,00;1 565,00;95,19
17/02/2011;3 773,00;1 565,00;95,19
16/02/2011;3 773,00;1 565,00;95,19
15/02/2011;3 750,00;1 565,00;95,19
12/02/2011;3 733,00;1 565,00;95,19
11/02/2011;3 712,00;1 565,00;95,19
10/02/2011;3 697,00;1 565,00;95,19
09/02/2011;3 692,00;1 565,00;95,19
08/02/2011;3 689,00;1 565,00;95,19
05/02/2011;3 699,00;1 565,00;95,19
04/02/2011;3 708,00;1 565,00;95,19
03/02/2011;3 693,00;1 565,00;95,19
02/02/2011;3 693,00;1 565,00;95,19
01/02/2011;3 660,00;1 565,00;95,19
29/01/2011;3 651,00;1 565,00;95,19
28/01/2011;3 632,00;1 565,00;95,19
27/01/2011;3 612,00;1 565,00;95,19
26/01/2011;3 637,00;1 565,00;95,19
25/01/2011;3 688,00;1 565,00;95,19
22/01/2011;3 701,00;1 565,00;95,19
21/01/2011;3 708,00;1 565,00;95,19
20/01/2011;3 731,00;1 565,00;95,19
19/01/2011;3 747,00;1 565,00;95,19
18/01/2011;3 747,00;1 565,00;95,19
15/01/2011;3 755,00;1 565,00;95,19
14/01/2011;3 779,00;1 565,00;95,19
13/01/2011;3 790,00;1 565,00;95,19
12/01/2011;3 795,00;1 565,00;95,19
11/01/2011;3 776,00;1 565,00;95,19
08/01/2011;3 743,00;1 565,00;95,19
07/01/2011;3 707,00;1 565,00;95,19
06/01/2011;3 716,00;1 565,00;95,19
05/01/2011;3 723,00;1 565,00;95,19
04/01/2011;3 738,00;1 565,00;95,19
01/01/2011;3 738,00;1 565,00;95,19
31/12/2010;3 753,00;1 565,00;92,87
30/12/2010;3 766,00;1 565,00;92,87
28/12/2010;3 769,00;1 565,00;92,87
25/12/2010;3 769,00;1 565,00;92,87
24/12/2010;3 778,00;1 565,00;92,87
23/12/2010;3 752,00;1 565,00;92,87
22/12/2010;3 729,00;1 565,00;92,87
21/12/2010;3 699,00;1 565,00;92,87
18/12/2010;3 699,00;1 565,00;92,87
17/12/2010;3 709,00;1 565,00;92,87
16/12/2010;3 721,00;1 565,00;92,87
15/12/2010;3 736,00;1 565,00;92,87
14/12/2010;3 748,00;1 565,00;92,87
12/12/2010;3 746,00;1 565,00;92,87
11/12/2010;3 746,00;1 565,00;92,87
10/12/2010;3 743,00;1 565,00;92,87
09/12/2010;3 741,00;1 565,00;92,87
08/12/2010;3 747,00;1 565,00;92,87
07/12/2010;3 753,00;1 565,00;92,87
04/12/2010;3 753,00;1 565,00;92,87
03/12/2010;3 750,00;1 565,00;92,87
02/12/2010;3 736,00;1 565,00;92,87
01/12/2010;3 714,00;1 565,00;92,87
30/11/2010;3 644,00;1 565,00;92,87
28/11/2010;3 623,00;1 565,00;92,87
27/11/2010;3 623,00;1 565,00;92,87
26/11/2010;3 568,00;1 565,00;92,87
25/11/2010;3 497,00;1 565,00;92,87
24/11/2010;3 471,00;1 565,00;92,87
23/11/2010;3 471,00;1 565,00;92,87
21/11/2010;3 486,00;1 565,00;92,87
20/11/2010;3 486,00;1 565,00;92,87
19/11/2010;3 494,00;1 565,00;92,87
18/11/2010;3 514,00;1 565,00;92,87
17/11/2010;3 523,00;1 565,00;92,87
16/11/2010;3 537,00;1 565,00;92,87
13/11/2010;3 537,00;1 565,00;92,87
11/11/2010;3 489,00;1 565,00;92,87
10/11/2010;3 462,00;1 565,00;92,87
09/11/2010;3 439,00;1 565,00;92,87
06/11/2010;3 432,00;1 565,00;92,87
05/11/2010;3 440,00;1 565,00;92,87
04/11/2010;3 452,00;1 565,00;92,87
03/11/2010;3 464,00;1 565,00;92,87
30/10/2010;3 461,00;1 565,00;92,87
29/10/2010;3 461,00;1 565,00;92,87
28/10/2010;3 441,00;1 565,00;92,87
27/10/2010;3 441,00;1 565,00;92,87
26/10/2010;3 441,00;1 565,00;92,87
23/10/2010;3 444,00;1 565,00;92,87
22/10/2010;3 444,00;1 565,00;92,87
21/10/2010;3 454,00;1 565,00;92,87
20/10/2010;3 480,00;1 565,00;92,87
19/10/2010;3 485,00;1 565,00;92,87
17/10/2010;3 453,00;1 565,00;92,87
16/10/2010;3 453,00;1 565,00;92,87
15/10/2010;3 471,00;1 565,00;92,87
14/10/2010;3 474,00;1 565,00;92,87
13/10/2010;3 478,00;1 565,00;92,87
12/10/2010;3 478,00;1 565,00;92,87
09/10/2010;3 470,00;1 565,00;92,87
08/10/2010;3 468,00;1 565,00;92,87
07/10/2010;3 480,00;1 565,00;92,87
06/10/2010;3 459,00;1 565,00;92,87
05/10/2010;3 428,00;1 565,00;92,87
02/10/2010;3 415,00;1 565,00;92,87
01/10/2010;3 404,00;1 565,00;92,87
30/09/2010;3 375,00;1 565,00;92,87
29/09/2010;3 368,00;1 565,00;92,87
28/09/2010;3 379,00;1 565,00;92,87
25/09/2010;3 389,00;1 565,00;92,87
24/09/2010;3 376,00;1 565,00;92,87
23/09/2010;3 392,00;1 565,00;92,87
22/09/2010;3 416,00;1 565,00;92,87
21/09/2010;3 420,00;1 565,00;92,87
18/09/2010;3 421,00;1 565,00;92,87
17/09/2010;3 454,00;1 565,00;92,87
16/09/2010;3 494,00;1 565,00;92,87
15/09/2010;3 528,00;1 565,00;92,87
14/09/2010;3 528,00;1 565,00;92,87
12/09/2010;3 514,00;1 565,00;92,87
11/09/2010;3 514,00;1 565,00;92,87
10/09/2010;3 504,00;1 565,00;92,87
09/09/2010;3 476,00;1 565,00;92,87
08/09/2010;3 461,00;1 565,00;92,87
07/09/2010;3 461,00;1 565,00;92,87
04/09/2010;3 469,00;1 565,00;92,87
03/09/2010;3 477,00;1 565,00;92,87
02/09/2010;3 485,00;1 565,00;92,87
01/09/2010;3 473,00;1 565,00;92,87
29/08/2010;3 451,00;1 565,00;92,87
28/08/2010;3 444,00;1 565,00;92,87
27/08/2010;3 422,00;1 565,00;92,87
26/08/2010;3 420,00;1 565,00;92,87
25/08/2010;3 420,00;1 565,00;92,87
24/08/2010;3 423,00;1 565,00;92,87
22/08/2010;3 429,00;1 565,00;92,87
21/08/2010;3 440,00;1 565,00;92,87
20/08/2010;3 449,00;1 565,00;92,87
19/08/2010;3 463,00;1 565,00;92,87
18/08/2010;3 470,00;1 565,00;92,87
17/08/2010;3 470,00;1 565,00;92,87
14/08/2010;3 491,00;1 565,00;92,87
13/08/2010;3 494,00;1 565,00;92,87
12/08/2010;3 504,00;1 565,00;92,87
11/08/2010;3 528,00;1 565,00;92,87
10/08/2010;3 530,00;1 565,00;92,87
07/08/2010;3 548,00;1 565,00;92,87
06/08/2010;3 567,00;1 565,00;92,87
04/08/2010;3 561,00;1 565,00;92,87
03/08/2010;3 541,00;1 565,00;92,87
31/07/2010;3 502,00;1 565,00;92,87
30/07/2010;3 485,00;1 565,00;92,87
29/07/2010;3 460,00;1 565,00;92,87
28/07/2010;3 550,00;1 565,00;92,87
27/07/2010;3 565,00;1 565,00;92,87
24/07/2010;3 578,00;1 565,00;92,87
23/07/2010;3 568,00;1 565,00;92,87
22/07/2010;3 549,00;1 565,00;92,87
21/07/2010;3 549,00;1 565,00;92,87
20/07/2010;3 539,00;1 565,00;92,87
18/07/2010;3 546,00;1 565,00;92,87
17/07/2010;3 534,00;1 565,00;92,87
16/07/2010;3 560,00;1 565,00;92,87
15/07/2010;3 580,00;1 565,00;92,87
14/07/2010;3 565,00;1 565,00;92,87
13/07/2010;3 555,00;1 565,00;92,87
11/07/2010;3 553,00;1 565,00;92,87
10/07/2010;3 558,00;1 565,00;92,87
09/07/2010;3 548,00;1 565,00;92,87
08/07/2010;3 548,00;1 565,00;92,87
07/07/2010;3 539,00;1 565,00;92,87
06/07/2010;3 539,00;1 565,00;92,87
04/07/2010;3 600,00;1 565,00;92,87
03/07/2010;3 580,00;1 565,00;92,87
02/07/2010;3 628,00;1 565,00;92,87
01/07/2010;3 649,00;1 565,00;92,87
30/06/2010;3 636,00;1 565,00;92,87
29/06/2010;3 654,00;1 565,00;92,87
26/06/2010;3 615,00;1 565,00;92,87
25/06/2010;3 597,00;1 565,00;92,87
24/06/2010;3 618,00;1 565,00;92,87
23/06/2010;3 640,00;1 565,00;92,87
22/06/2010;3 639,00;1 565,00;92,87
19/06/2010;3 648,00;1 565,00;92,87
18/06/2010;3 667,00;1 565,00;92,87
17/06/2010;3 648,00;1 565,00;92,87
16/06/2010;3 659,00;1 565,00;92,87
15/06/2010;3 660,00;1 565,00;92,87
12/06/2010;3 664,00;1 565,00;92,87
11/06/2010;3 664,00;1 565,00;92,87
10/06/2010;3 646,00;1 565,00;92,87
09/06/2010;3 625,00;1 565,00;92,87
08/06/2010;3 625,00;1 565,00;92,87
03/06/2010;3 592,00;1 565,00;92,87
02/06/2010;3 562,00;1 565,00;92,87
31/05/2010;3 543,00;1 565,00;92,87
29/05/2010;3 583,00;1 565,00;92,87
28/05/2010;3 558,00;1 565,00;92,87
27/05/2010;3 558,00;1 565,00;92,87
26/05/2010;3 543,00;1 565,00;92,87
25/05/2010;3 538,00;1 565,00;92,87
22/05/2010;3 533,00;1 565,00;92,87
21/05/2010;3 604,00;1 565,00;92,87
20/05/2010;3 612,00;1 565,00;92,87
19/05/2010;3 630,00;1 565,00;92,87
18/05/2010;3 630,00;1 565,00;92,87
16/05/2010;3 640,00;1 565,00;92,87
15/05/2010;3 627,00;1 565,00;92,87
14/05/2010;3 653,00;1 565,00;92,87
13/05/2010;3 662,00;1 565,00;92,87
12/05/2010;3 660,00;1 565,00;92,87
11/05/2010;3 679,00;1 565,00;92,87
08/05/2010;3 697,00;1 565,00;92,87
07/05/2010;3 662,00;1 565,00;92,87
06/05/2010;3 660,00;1 565,00;92,87
05/05/2010;3 660,00;1 565,00;92,87
02/05/2010;3 650,00;1 565,00;92,87
01/05/2010;3 672,00;1 565,00;92,87
30/04/2010;3 672,00;1 565,00;92,87
29/04/2010;3 642,00;1 565,00;92,87
28/04/2010;3 622,00;1 565,00;92,87
27/04/2010;3 611,00;1 565,00;92,87
25/04/2010;3 591,00;1 565,00;92,87
24/04/2010;3 560,00;1 565,00;92,87
23/04/2010;3 549,00;1 565,00;92,87
22/04/2010;3 544,00;1 565,00;92,87
21/04/2010;3 534,00;1 565,00;92,87
20/04/2010;3 525,00;1 565,00;92,87
17/04/2010;3 525,00;1 565,00;92,87
16/04/2010;3 523,00;1 565,00;92,87
15/04/2010;3 515,00;1 565,00;92,87
14/04/2010;3 515,00;1 565,00;92,87
13/04/2010;3 529,00;1 565,00;92,87
10/04/2010;3 544,00;1 565,00;92,87
09/04/2010;3 570,00;1 565,00;92,87
08/04/2010;3 577,00;1 565,00;92,87
07/04/2010;3 582,00;1 565,00;92,87
02/04/2010;3 570,00;1 565,00;92,87
01/04/2010;3 542,00;1 565,00;92,87
31/03/2010;3 542,00;1 565,00;92,87
30/03/2010;3 548,00;1 565,00;92,87
27/03/2010;3 528,00;1 565,00;92,87
26/03/2010;3 536,00;1 565,00;92,87
25/03/2010;3 511,00;1 565,00;92,87
24/03/2010;3 515,00;1 565,00;92,87
23/03/2010;3 508,00;1 565,00;92,87
20/03/2010;3 494,00;1 565,00;92,87
19/03/2010;3 494,00;1 565,00;92,87
18/03/2010;3 484,00;1 565,00;92,87
17/03/2010;3 512,00;1 565,00;92,87
16/03/2010;3 512,00;1 565,00;92,87
13/03/2010;3 527,00;1 565,00;92,87
12/03/2010;3 542,00;1 565,00;92,87
11/03/2010;3 542,00;1 565,00;92,87
10/03/2010;3 499,00;1 565,00;92,87
09/03/2010;3 494,00;1 565,00;92,87
06/03/2010;3 486,00;1 565,00;92,87
05/03/2010;3 462,00;1 565,00;92,87
04/03/2010;3 458,00;1 565,00;92,87
03/03/2010;3 444,00;1 565,00;92,87
02/03/2010;3 444,00;1 565,00;92,87
27/02/2010;3 449,00;1 565,00;92,87
26/02/2010;3 455,00;1 565,00;92,87
25/02/2010;3 475,00;1 565,00;92,87
24/02/2010;3 454,00;1 565,00;92,87
23/02/2010;3 442,00;1 565,00;92,87
20/02/2010;3 451,00;1 565,00;92,87
19/02/2010;3 417,00;1 565,00;92,87
18/02/2010;3 371,00;1 565,00;92,87
17/02/2010;3 379,00;1 565,00;92,87
16/02/2010;3 335,00;1 565,00;92,87
14/02/2010;3 332,00;1 565,00;92,87
13/02/2010;3 332,00;1 565,00;92,87
12/02/2010;3 346,00;1 565,00;92,87
11/02/2010;3 293,00;1 565,00;92,87
10/02/2010;3 300,00;1 565,00;92,87
09/02/2010;3 300,00;1 565,00;92,87
07/02/2010;3 307,00;1 565,00;92,87
06/02/2010;3 307,00;1 565,00;92,87
05/02/2010;3 307,00;1 565,00;92,87
04/02/2010;3 321,00;1 565,00;92,87
03/02/2010;3 306,00;1 565,00;92,87
02/02/2010;3 310,00;1 565,00;92,87
30/01/2010;3 317,00;1 565,00;92,87
29/01/2010;3 317,00;1 565,00;92,87
28/01/2010;3 324,00;1 565,00;92,87
27/01/2010;3 312,00;1 565,00;92,87
26/01/2010;3 307,00;1 565,00;92,87
23/01/2010;3 325,00;1 565,00;92,87
22/01/2010;3 337,00;1 565,00;92,87
21/01/2010;3 300,00;1 565,00;92,87
20/01/2010;3 297,00;1 565,00;92,87
19/01/2010;3 313,00;1 565,00;92,87
16/01/2010;3 318,00;1 565,00;92,87
15/01/2010;3 335,00;1 565,00;92,87
14/01/2010;3 359,00;1 565,00;92,87
13/01/2010;3 365,00;1 565,00;92,87
12/01/2010;3 388,00;1 565,00;92,87
09/01/2010;3 388,00;1 565,00;92,87
08/01/2010;3 394,00;1 565,00;92,87
07/01/2010;3 380,00;1 565,00;92,87
06/01/2010;3 366,00;1 565,00;92,87
05/01/2010;3 360,00;1 565,00;92,87
02/01/2010;3 320,00;1 565,00;92,87
01/01/2010;3 320,00;1 565,00;92,87
31/12/2009;3 316,00;1 565,00;87,4
30/12/2009;3 310,00;1 565,00;87,4
29/12/2009;3 301,00;1 565,00;87,4
24/12/2009;3 279,00;1 565,00;87,4
23/12/2009;3 233,00;1 565,00;87,4
22/12/2009;3 253,00;1 565,00;87,4
19/12/2009;3 187,00;1 565,00;87,4
18/12/2009;3 193,00;1 565,00;87,4
17/12/2009;3 195,00;1 565,00;87,4
16/12/2009;3 156,00;1 565,00;87,4
15/12/2009;3 147,00;1 565,00;87,4
12/12/2009;3 159,00;1 565,00;87,4
11/12/2009;3 183,00;1 565,00;87,4
10/12/2009;3 214,00;1 565,00;87,4
09/12/2009;3 224,00;1 565,00;87,4
08/12/2009;3 242,00;1 565,00;87,4
